Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),CGX(m),CGY(m),CGZ(m),CPZ(m),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,WindX(m/s),WindY(m/s),WindZ(m/s)
14.344576604633206,0.02049484617016833,-56.608634797823264,-61.006332232817755,-227.98094419251467,-32.20828129475036,30.238058299732018,4.4179997544435406e-16,1.225,0.0,0.0,-2.8000000000000003,-3.3308229421207938,-144.49954910819184,48.1884686915802,-466.1041428758753,85.0,85.0,0.3,0.5330110740384478,50.0,47.36989888808315,-201.1081839060151,-12.817863541237557,-694.08508706839,12418703.50509791,27.8194608301588,-6.01895565615452,0.0
14.385083925501142,0.020160699204350117,-54.87538325723191,-59.26442377903878,-226.32616316345633,-31.07355242849056,29.118141979792068,1.3331160410880395e-15,1.225,0.0,0.0,-2.8000000000000003,-3.3272297701724556,-143.7778683809791,49.409450747247135,-466.1983446162318,85.0,85.0,0.3,0.53116866522822,50.0,47.43271759238488,-198.653251638211,-9.854973031791644,-692.5245077796881,12375776.950915756,27.42145357208614,-6.448906134084582,0.0
14.392285226988776,0.02003949579567103,-54.5189515298904,-58.680209939780326,-226.0287522684056,-30.747449855755637,28.91612970556402,1.7840436573105908e-15,1.225,0.0,0.0,-2.8000000000000003,-3.3269499484567775,-143.64423111502305,49.63995110891262,-466.2148526309818,85.0,85.0,0.3,0.5308421615959461,50.0,47.33951376360647,-198.16318264491343,-9.040258830867707,-692.2436048993874,12368169.694706567,27.349487982972725,-6.526539489796699,0.0
14.401286853848317,0.019556176862171804,-52.898047991720745,-57.04356398285126,-225.64471545667703,-29.86947695836361,28.04510915714867,2.227169807016862e-15,1.225,0.0,0.0,-2.8000000000000003,-3.3266527656925016,-143.42712386022367,49.97035270329873,-466.2461463562544,85.0,85.0,0.3,0.5304494136809733,50.0,47.39870219578053,-196.32517185194442,-7.073211279552531,-691.8908618129315,12359019.003199657,27.292741305150912,-6.5903657350345215,0.0
14.401286853848317,0.019554225531464246,-52.768659312535156,-57.097307006451345,-225.64355343751748,-29.877326867686662,27.95427215128271,-2.816836432532731e-18,1.225,0.0,0.0,-2.8000000000000003,-3.3262559213668403,-143.41345597398526,49.98056347270716,-466.2492562254517,85.0,85.0,0.3,0.5304483499466037,50.0,47.492919691438495,-196.18211528652043,-7.1167435337441844,-691.8928096629692,12358994.219095929,27.292741290432687,-6.590365444605874,0.0
14.417489905641002,0.01589926455056092,-41.73320356140428,-45.67999311804468,-224.91607813812132,-23.975294490530814,22.22682457289832,-2.8136017693959655e-18,1.225,0.0,0.0,-2.8000000000000003,-3.3283745345698375,-143.030256860428,50.57006477048244,-466.3029473274829,85.0,85.0,0.3,0.5299165983671952,50.0,47.868159514385724,-184.7634604218323,4.890071652437761,-691.2190254656042,12346604.86074169,27.549091142780384,-6.346754272319687,0.0
14.425591431537345,0.013959543771306246,-36.02220356050418,-39.756538855744274,-224.56755802599446,-20.865273438617567,19.21642216606273,2.192326090690284e-16,1.225,0.0,0.0,-2.8000000000000003,-3.3287188833306343,-142.7932353430697,50.913549427910226,-466.3379861527835,85.0,85.0,0.3,0.529652834213115,50.0,48.1366840323933,-178.8154389035739,11.157010572165952,-690.905544178778,12340459.380873939,27.677283429697468,-6.2249120346234035,0.0
14.466099061019058,0.00703366927605692,-16.185028230405848,-19.152608078659895,-222.98816543396543,-9.631621731709606,8.359056204690207,-4.477418472589208e-16,1.225,0.0,0.0,-2.8000000000000003,-3.3085458990270986,-141.7238139911822,52.51350446967503,-466.48564813228694,85.0,85.0,0.3,0.5281864582491624,50.0,50.27854810638917,-157.90884222158803,33.36089639101513,-689.4738135662524,12306294.071351646,28.011943886336923,-5.9219817426938945,0.0
14.473300417371364,0.006916927053197232,-15.962042811474852,-18.751752924750978,-222.72187065581784,-9.429826507565398,8.258572559259843,-5.603975049802633e-16,1.225,0.0,0.0,-2.8000000000000003,-3.308973954927971,-141.68427220600384,52.65258200825943,-466.481783415807,85.0,85.0,0.3,0.5278850291000073,50.0,50.106696780454435,-157.64631501747868,33.900829083508455,-689.2036540716249,12299271.029217105,27.988842903388562,-5.950713777252483,0.0
14.482302112811745,0.006016275797805747,-13.291686479388677,-16.269822659897862,-222.37575139930178,-8.032914540912001,6.747010145124374,-3.380221777107098e-16,1.225,0.0,0.0,-2.8000000000000003,-3.299286796657564,-141.3832174839178,53.07339508847967,-466.52518695294543,85.0,85.0,0.3,0.5275154482435185,50.0,51.232601291959,-154.6749039633065,36.80357242858181,-688.9009383522472,12290660.110417385,27.96644454481806,-5.993352578824374,0.0
14.482302112811745,0.005297448157210634,-11.185004955931342,-14.216973800874053,-222.3584576608119,-6.828002016206296,5.506615264246244,-2.741221147107052e-18,1.225,0.0,0.0,-2.8000000000000003,-3.284878081570311,-141.15811426712278,53.298886306584976,-466.5676425433803,85.0,85.0,0.3,0.5275148336978488,50.0,52.21145949515489,-152.34311922305412,39.081912505710925,-688.9261002041922,12290645.792027332,27.966441390608843,-5.993347693417844,0.0
14.498309220985556,0.003866128795756476,-6.723114725730184,-10.451687484040058,-221.76955558413704,-4.672396766490212,2.9345618240995064,-3.913155756740823e-16,1.225,0.0,0.0,-2.8000000000000003,-3.2439568472874183,-140.67352162194672,53.998532334936115,-466.63310615405817,85.0,85.0,0.3,0.5268693877996439,50.0,56.92468240688535,-147.39663634767692,43.54684485089606,-688.4026617381952,12275607.452996856,27.936172487694925,-6.079225532536996,0.0
14.506312775072463,0.003163785676901801,-4.531146838659968,-8.581375761393899,-221.47847241089573,-3.598229588842198,1.667257474630337,-2.524431869782378e-16,1.225,0.0,0.0,-2.8000000000000003,-3.2081110481335013,-140.42243079239014,54.359344667966454,-466.66661955987337,85.0,85.0,0.3,0.5265463092340873,50.0,60.80725653226632,-144.9535776310501,45.77796890657255,-688.145091970769,12268079.997921485,27.91892026833781,-6.124199748162438,0.0
14.546330545506992,0.0012407772411593744,5.621168351076125,0.057698179940112115,-220.0595125682571,1.4504571096997987,-4.282390992185096,-4.474104041910339e-16,1.225,0.0,0.0,-2.8000000000000003,-3.5644009490609267,-139.2288415059036,56.11572396858199,-466.81522959979617,85.0,85.0,0.3,0.5249305688191898,50.0,155.82340444593552,-133.60767315482747,56.1734221485221,-686.8747421680532,12230434.624061259,27.829469646597396,-6.352171690881676,0.0
14.553444815806465,0.001641404838864466,7.530650046778286,1.7331668070279087,-219.8273255891988,2.434889611134599,-5.395207812955935,-6.711637598275686e-16,1.225,0.0,0.0,-2.8000000000000003,-3.551064628855306,-139.07680076888408,56.37411535112128,-466.829223141355,85.0,85.0,0.3,0.5246594989732908,50.0,177.81308979536166,-131.5461507221058,58.10728215814919,-686.6565487305538,12224118.927803984,27.844898014068725,-6.361324408501656,0.0
14.562337653680805,0.002844623355464478,11.51495546752607,5.4416862398555965,-219.5639551555122,4.60407632056386,-7.701107831857143,-5.04450699030856e-16,1.225,0.0,0.0,-2.8000000000000003,-3.501156235509462,-138.80253882184132,56.776795207085705,-466.861803854808,85.0,85.0,0.3,0.5243418748582246,50.0,198.84674044924873,-127.28758335431526,62.218481446941304,-686.4257590103202,12216718.55677381,27.90603962421369,-6.330884899988565,0.0
14.562337653680805,0.0030952114004619826,12.280155649264072,6.1391350280765105,-219.5670569647848,5.009991584146365,-8.14175116956034,-6.685908722606967e-16,1.225,0.0,0.0,-2.8000000000000003,-3.4936078994183033,-138.71081631745565,56.857235539562616,-466.8792749628291,85.0,85.0,0.3,0.5243418295823546,50.0,200.86360859970188,-126.43066066819158,62.996370567639126,-686.4463319276139,12216717.50188465,27.906038022182784,-6.330882387351541,0.0
14.578507180674041,0.005551260918802334,19.44062324132159,12.780022169176878,-219.11220182112308,8.812269218684328,-12.193368980609813,-7.794682074487048e-16,1.225,0.0,0.0,-2.8000000000000003,-3.4460172492354175,-138.22656123764128,57.575349530515,-466.93444507590516,85.0,85.0,0.3,0.5237647116378507,50.0,210.84391630553543,-118.78593799631969,70.35537169969187,-686.0466468970283,12203271.145909404,28.017334423895857,-6.275390707337936,0.0
14.58659194417066,0.006757197401763203,22.871104034592417,15.99650998011534,-218.8938470635245,10.610783338982587,-14.087578348184339,-6.683469706622022e-16,1.225,0.0,0.0,-2.8000000000000003,-3.431513860838125,-137.9975975874395,57.92627796450036,-466.958544264768,85.0,85.0,0.3,0.5234766913583604,50.0,213.08499456700213,-115.12649355284707,73.92278794461569,-685.8523913282925,12196560.519003771,28.073014178191112,-6.247529991675036,0.0
14.62701576165375,0.018240728048473074,55.759441500308654,48.24613550262729,-218.55801922357904,27.762743532389717,-31.351543077453883,-8.904995126605161e-16,1.225,0.0,0.0,-2.8000000000000003,-3.367905170622894,-136.98057271083997,59.56615212029834,-467.0505726922489,85.0,85.0,0.3,0.5224260218910525,50.0,220.36323778379887,-81.22113121053131,107.81228762292562,-685.6085919158279,12172080.81636364,29.08762300803893,-5.371927232691594,0.0
14.634202218095188,0.020509278362605857,62.63717955145845,54.72229377162028,-218.60254001246182,31.040537624117604,-34.79827047307282,-4.473429646835342e-16,1.225,0.0,0.0,-2.8000000000000003,-3.3606107801102714,-136.8878788654516,59.750763552352545,-467.0539723307935,85.0,85.0,0.3,0.5222797416064753,50.0,220.6977593229521,-74.25069931399315,114.47305732397282,-685.6565123432554,12168672.61047208,29.333391545882897,-5.150826026416776,0.0
14.643185288646986,0.023558013278066652,71.63065861878815,63.73333562287076,-218.70226590672414,35.42174230096977,-39.10466234444263,-2.876400370546566e-18,1.225,0.0,0.0,-2.8000000000000003,-3.3502773209862684,-136.70469088149932,60.083217360537304,-467.06473220282413,85.0,85.0,0.3,0.5220964845559911,50.0,221.29061996737119,-65.07403226271117,123.81655298340806,-685.7669981095482,12164402.877466464,29.64087349881784,-4.874153470037664,0.0
14.643185288646986,0.023906639213233386,72.47320751817512,64.82823516144651,-218.7310051723796,35.88582291208978,-39.427535695763574,-1.600626874099558e-18,1.225,0.0,0.0,-2.8000000000000003,-3.3482621282331926,-136.57705305675563,60.221163492037796,-467.08430680913614,85.0,85.0,0.3,0.5220934914725086,50.0,221.45588233019663,-64.10384553858052,125.0493986534843,-685.8153119815157,12164333.141173646,29.64087145876316,-4.874150620950926,0.0
14.659407740578029,0.028604943593533882,86.65704719499502,78.8665105432913,-218.86630751540568,42.455519703156604,-45.97468913371254,-8.897776134390339e-16,1.225,0.0,0.0,-2.8000000000000003,-3.334063058299099,-136.2448885619262,60.81327540982305,-467.1041562656546,85.0,85.0,0.3,0.5217114091925562,50.0,222.01805940128912,-49.58784136693117,139.67978595311433,-685.9704637810603,12155430.949867696,30.094522730188086,-4.476117667247763,0.0
14.667518966543549,0.03044085091469142,92.20687197657722,84.38153506885263,-218.8853880556009,44.92722284573312,-48.42488779680395,-4.45474909016805e-16,1.225,0.0,0.0,-2.8000000000000003,-3.328482276327016,-136.14311576626605,61.05058120932637,-467.102654408312,85.0,85.0,0.3,0.5215003985232421,50.0,222.19675062773203,-43.93624378968883,145.432116278179,-685.988042463913,12150514.581209965,30.28451238518436,-4.313854526656416,0.0
14.708075096371154,0.03823166111035017,116.14882738793008,108.10594391390438,-218.91518504313166,55.07666957382589,-58.51547356525086,-1.7797973341211584e-15,1.225,0.0,0.0,-2.8000000000000003,-3.306430214926175,-135.88760757319983,61.99185388705405,-467.0519792643646,85.0,85.0,0.3,0.5204106367335981,50.0,222.74317208041344,-19.738780185269746,170.09779780095843,-685.9671643074962,12125124.060795005,31.151559657037424,-3.585352141237137,0.0
14.715285075007174,0.03845007886432888,117.11322597801234,108.21218177013094,-218.7478721914094,55.03786226645596,-58.90031864137108,-8.966281388491707e-16,1.225,0.0,0.0,-2.8000000000000003,-3.3055488440970673,-136.00937074411195,61.96289859630954,-467.0201826542997,85.0,85.0,0.3,0.5201837210170976,50.0,222.53518292411678,-18.89614476609961,170.17508036644048,-685.7680548457091,12119837.118100712,31.24497716600977,-3.5165214388353867,0.0
14.724297548302197,0.03936454599912319,119.73837076456724,110.98768336387312,-218.62574197727525,56.11016291224197,-59.87509959594051,-8.95450700067975e-16,1.225,0.0,0.0,-2.8000000000000003,-3.3025927899165493,-136.0315198353774,62.10897239189133,-466.9940835272501,85.0,85.0,0.3,0.5198972144671022,50.0,222.63209908395675,-16.29314907081016,173.09665575576446,-685.6198255045254,12113161.759801483,31.361836130973277,-3.4303696558410697,0.0
14.724297548302197,0.04020233890160068,122.07199936434904,114.00373581165768,-218.74220442066473,57.372692557852744,-60.77900686881062,-8.885126625911539e-16,1.225,0.0,0.0,-2.8000000000000003,-3.3003908381633478,-135.797590969194,62.36043187520983,-467.02865411239077,85.0,85.0,0.3,0.5198947989616358,50.0,222.85226224004757,-13.725591604844965,176.36416768686752,-685.7708585330555,12113105.480583914,31.361833194207865,-3.4303659922899343,0.0
14.740612306754159,0.04178250216433523,126.78179497072362,118.66580854949495,-218.52184557886522,59.12438270774129,-62.51520542292917,-1.776501261506162e-15,1.225,0.0,0.0,-2.8000000000000003,-3.295497751551151,-135.8434492934594,62.600953437655576,-466.982696186049,85.0,85.0,0.3,0.519378289792587,50.0,222.92423710272104,-9.061654322735777,181.26676198715052,-685.5045417649142,12101071.257393239,31.57364650275936,-3.2741202337374915,0.0
14.74876968598014,0.04226658819638164,128.10308734008186,120.02332911206386,-218.36878455429334,59.578182531723655,-62.937049786084934,-2.6643719274004233e-15,1.225,0.0,0.0,-2.8000000000000003,-3.293678671477327,-135.9667210707116,62.626036589991216,-466.9432357190149,85.0,85.0,0.3,0.5191203208530915,50.0,222.95559646305495,-7.8636337306297435,182.6493657020551,-685.3120202733082,12095060.801083487,31.679650922784955,-3.1958168655098826,0.0
14.789556582110045,0.042421359474742786,127.28990744814419,119.2763562351376,-217.15068948699704,58.69302212435444,-61.9911562859388,-1.7727454042829634e-15,1.225,0.0,0.0,-2.8000000000000003,-3.2893772245541593,-136.73818897729478,62.609787160018804,-466.71898425531646,85.0,85.0,0.3,0.5176932233644014,50.0,222.96111982061944,-9.448281529150591,181.8861433951564,-683.8696737423135,12061810.646540489,31.97930297200851,-3.034580099486832,0.0
14.796807585866473,0.04213431957222329,126.14558512837397,118.11455078498405,-216.88879898587365,58.1123600095749,-61.42184729090847,-3.544884860759004e-15,1.225,0.0,0.0,-2.8000000000000003,-3.2892890995986894,-136.9409379059991,62.618634561819405,-466.6581531748122,85.0,85.0,0.3,0.5174403381250581,50.0,222.9388733661601,-10.79535277762514,180.73318534680345,-683.5469521606858,12055918.636109207,32.031391815244035,-3.0070524330972126,0.0
14.805871340562009,0.04191496998977893,125.09764018305013,117.18160495598748,-216.58362286681722,57.60179644667829,-60.85239659588759,6.754008078439626e-18,1.225,0.0,0.0,-2.8000000000000003,-3.288832494826842,-137.2171561480048,62.50448200190757,-466.59207017423734,85.0,85.0,0.3,0.5171256155094206,50.0,222.94967120674204,-12.119515964954658,179.68608695789504,-683.1756930410545,12048585.867541494,32.10027053709777,-2.968851971765059,0.0
14.805871340562009,0.04215721553814442,125.84813830441884,117.9763309210282,-216.6177978685862,57.925212051655436,-61.146707759324755,-8.871425764464487e-16,1.225,0.0,0.0,-2.8000000000000003,-3.2882686184997936,-137.17058715759356,62.47632647940037,-466.6095335842832,85.0,85.0,0.3,0.5171240896172473,50.0,222.97229654459468,-11.32244885317472,180.45265740042856,-683.2273314528694,12048550.31555505,32.10026917927355,-2.9688503499681955,0.0
14.822401832484529,0.04172139718673891,123.85989321400191,116.12369765567675,-216.0590198238652,56.925793947314986,-60.077537559076696,-1.7751313177427012e-15,1.225,0.0,0.0,-2.8000000000000003,-3.287464016789673,-137.6783091135674,62.28327767515182,-466.48534778688406,85.0,85.0,0.3,0.5165527834450323,50.0,222.97332748161932,-13.81841589956548,178.40697533082857,-682.5443676107493,12035239.368918208,32.22973369164281,-2.8953166229171496,0.0
14.83066707844579,0.04120521663470643,121.88473296682228,114.27169053992736,-215.73807365527324,56.041024087506365,-59.13584432984213,-8.866435196492226e-16,1.225,0.0,0.0,-2.8000000000000003,-3.287630017796156,-138.03567803464608,62.088116964462415,-466.4055248649938,85.0,85.0,0.3,0.516268175398964,50.0,222.97093946968727,-16.1509450678238,176.35980750438978,-682.143598520267,12028608.24414155,32.29450320015491,-2.858427966033691,0.0
14.871993308252092,0.03454932619122561,99.38928248041051,92.13758425147704,-213.36804716639662,45.944225696385054,-48.95101501529731,-8.899401548410021e-16,1.225,0.0,0.0,-2.8000000000000003,-3.2953512764537263,-139.90047741075307,61.05045284795834,-465.98558051624525,85.0,85.0,0.3,0.5145461246959601,50.0,222.61665580734217,-40.511194930342555,153.18803709943538,-679.3536276826419,11988485.931223517,32.13068659890287,-3.1615558699296407,0.0
14.87934019355099,0.0326749434505363,92.954188015027,86.60009617009487,-212.84279902572916,43.40091805887207,-45.97721300193423,-1.785511099243824e-15,1.225,0.0,0.0,-2.8000000000000003,-3.297662295625956,-140.27300926418482,61.00036031264483,-465.87993960527194,85.0,85.0,0.3,0.5141947905113131,50.0,222.74311637712003,-47.31882124915782,147.6004564827397,-678.7227386310011,11980300.14431804,32.025076019858965,-3.2918849002168518,0.0
